Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02650019


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2650019;1;01/05/2019;1;83,7;213,9;31;16;1;1;1;;0;0,0;4,1;0,0;0,3;0,0;15,2;8,1;2,1;0,0;0,0;0,0;6,1;0,0;19,2;1,0;0,0;0,0;0,0;0,0;0,0;0,0;6,6;12,1;6,7;7,2;0,0;0,0;22,3;11,0;8,2;83,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/04/2019;1;44,1;170,1;28;12;1;1;1;;0;12,8;0,0;0,0;0,0;0,0;41,0;13,1;7,4;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,9;21,6;0,0;0,0;0,0;1,8;10,2;2,1;0,0;0,0;0,0;0,0;44,1;12,9;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2650019;1;01/03/2019;1;48,1;120,4;7;15;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;1,6;48,1;0,8;1,9;2,5;0,1;6,8;25,4;4,9;0,0;0,0;1,2;3,1;15,6;0,0;1,9;0,0;4,2;0,0;0,0;0,0;2,3;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/02/2019;1;74,0;244,2;26;;1;1;0;;0;12,0;0,2;3,2;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,1;10,3;0,0;0,0;;60,4;4,1;22,4;16,2;0,7;3,8;20,2;0,0;4,2;8,9;74,0;0,0;1,1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2650019;1;01/01/2019;1;44,7;221,4;14;19;1;1;1;;0;0,0;0,0;7,5;3,5;10,0;3,4;1,7;1,7;0,5;0,0;2,9;0,0;31,9;44,7;0,0;14,0;3,0;22,5;40,8;6,1;13,1;0,0;0,0;1,2;12,2;0,0;0,0;0,0;0,0;0,0;0,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/12/2018;1;24,5;131,7;19;10;1;1;1;;0;13,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,8;0,2;0,0;24,5;13,2;1,9;12,9;0,0;0,0;0,0;23,6;0,0;18,7;0,0;0,0;7,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/11/2018;1;28,2;106,5;1;11;1;1;1;;0;28,2;3,4;0,0;13,0;0,0;0,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,0;16,8;0,0;0,0;0,8;12,0;0,0;0,0;0,0;0,0;14,6;0,9;0,0;0,0;0,0;14,6;0,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2650019;1;01/10/2018;1;48,6;235,1;15;18;1;1;1;;0;6,5;3,4;17,4;7,2;0,0;0,0;23,7;5,1;0,5;1,2;5,1;0,0;20,5;10,8;48,6;0,0;0,0;35,8;38,5;0,0;0,0;0,0;1,7;6,1;0,4;0,0;2,6;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/09/2018;1;48,6;185,1;3;13;1;1;1;;0;5,4;45,6;48,6;47,9;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,3;0,0;8,2;1,3;7,0;0,0;0,0;0,0;0,0;0,0;0,3;3,0;2,6;2,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2650019;1;01/08/2018;1;37,8;91,4;25;7;1;1;1;;0;0,0;0,0;0,0;1,1;0,0;0,0;0,0;0,0;12,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,5;19,8;0,8;0,1;37,8;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
