Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02246088


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2246088;1;01/01/1993;1;36,6;276,3;9;31;1;1;1;0;0;0,1;0,1;0,2;10,0;21,0;0,2;0,1;14,4;36,6;28,3;15,9;14,8;0,1;0,2;0,1;0,2;0,2;0,2;3,9;10,0;31,0;0,2;19,9;27,3;1,2;0,2;16,5;0,1;0,1;0,2;23,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2246088;1;01/12/1992;1;21,0;103,3;10;28;1;1;1;0;0;9,2;20,0;0,2;0,1;0,1;0,1;10,0;0,2;0,2;21,0;10,0;20,2;0,2;0,1;0,1;0,1;0,2;0,1;0,0;10,0;0,1;0,1;0,2;0,2;0,1;0,0;0,0;0,1;0,1;0,1;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2246088;1;01/11/1992;1;53,0;248,4;25;30;1;1;1;0;0;26,0;17,5;0,2;19,1;10,0;20,1;11,8;0,2;0,2;0,2;0,1;0,1;0,2;0,1;0,1;0,2;0,2;0,1;0,1;0,1;0,1;0,2;18,1;10,0;53,0;37,2;22,8;0,2;0,1;0,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2246088;1;01/10/1992;1;48,5;279,1;11;27;1;1;1;0;0;0,1;0,1;0,1;10,0;0,2;0,1;28,8;16,2;10,0;20,1;48,5;35,5;21,4;0,1;0,2;0,1;0,1;0,1;10,0;0,1;0,0;0,0;0,0;0,1;0,1;0,0;0,2;0,8;30,5;26,8;18,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2246088;1;01/09/1992;1;49,3;197,6;16;30;1;1;1;0;0;0,1;0,1;0,1;0,2;0,2;10,0;12,2;0,2;0,1;0,1;0,2;0,2;0,2;10,0;27,9;49,3;10,2;36,6;0,1;0,2;0,1;0,1;10,1;0,2;0,2;0,1;8,3;20,0;0,1;0,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2246088;1;01/08/1992;1;20,0;37,6;24;20;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,2;0,1;0,1;0,1;0,1;0,1;0,2;0,1;0,1;0,1;15,3;20,0;0,1;0,1;0,1;0,1;0,2;0,2;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2246088;1;01/07/1992;1;30,0;68,1;9;19;1;1;1;0;0;0,0;0,0;0,0;0,1;0,1;0,1;10,0;26,5;30,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2246088;1;01/06/1992;1;0,2;1,7;16;15;1;1;1;0;0;0,0;0,1;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,1;0,1;0,2;0,2;0,1;0,1;0,1;0,1;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2246088;1;01/05/1992;1;67,0;148,1;5;23;1;1;1;0;0;0,2;0,2;0,1;21,0;67,0;0,0;0,0;0,0;0,1;0,1;0,1;0,1;10,0;16,1;0,2;0,1;0,1;0,1;20,0;1,9;0,2;0,1;10,0;0,2;0,1;0,1;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2246088;1;01/04/1992;1;21,0;77,2;14;26;1;1;1;0;0;0,1;0,2;0,0;0,0;0,0;0,1;0,1;0,1;0,2;0,2;0,1;0,1;0,1;21,0;10,0;0,2;0,2;0,0;0,1;0,1;20,0;0,8;0,2;0,1;0,1;0,2;12,5;0,2;0,2;10,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
