Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02255002


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2255002;1;01/09/2018;1;88,8;298,4;20;10;1;1;1;;0;0,0;30,1;16,4;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,1;0,0;20,2;47,0;0,0;0,0;88,8;0,0;0,0;0,0;0,0;0,0;13,0;44,8;6,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2255002;1;01/08/2018;1;30,1;62,1;9;8;1;1;1;;0;0,0;0,0;0,0;7,0;10,4;0,0;0,0;2,3;30,1;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;2,0;1,3;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2255002;1;01/07/2018;1;17,0;22,0;12;2;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2255002;1;01/06/2018;1;15,8;53,2;2;6;1;1;1;;0;5,0;15,8;7,0;3,1;0,0;0,0;0,0;10,1;0,0;0,0;0,0;0,0;12,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2255002;1;01/05/2018;1;69,5;133,8;11;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;69,5;0,0;0,0;0,0;20,0;0,0;0,0;0,0;44,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2255002;1;01/04/2018;1;27,5;31,9;20;2;1;1;1;;0;0,0;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2255002;1;01/03/2018;1;64,0;157,8;3;7;1;1;1;;0;0,0;0,0;64,0;0,0;7,2;0,0;0,0;0,0;0,0;0,0;0,0;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,0;0,0;0,0;28,0;6,4;20,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2255002;1;01/02/2018;1;60,0;226,8;20;12;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;2,3;0,0;1,5;2,0;10,1;12,1;10,0;0,0;0,0;0,0;0,0;33,0;55,0;32,7;60,0;0,0;5,0;3,1;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2255002;1;01/01/2018;1;100,0;267,5;10;17;3;3;3;;0;2,0;2,8;0,0;0,0;0,0;0,0;6,2;0,0;0,0;100,0;0,0;0,0;0,2;7,1;1,0;2,2;45,0;6,0;46,5;2,3;0,0;0,0;0,0;14,3;0,0;0,0;0,0;20,3;2,0;5,5;4,1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2255002;1;01/12/2017;1;117,1;381,3;29;14;3;3;3;;0;0,0;0,0;0,0;10,2;0,0;62,1;0,0;27,3;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;20,0;15,1;25,7;13,8;39,6;33,5;2,8;7,0;117,1;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;
2255002;1;01/11/2017;1;37,0;201,5;22;11;1;1;1;;0;0,0;0,0;0,0;30,0;0,0;3,0;0,0;27,9;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;26,8;25,0;0,0;0,0;0,0;37,0;0,0;0,0;0,0;4,2;0,0;5,0;35,0;2,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2255002;1;01/10/2017;1;54,3;196,5;22;6;1;1;1;;0;0,0;38,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,3;0,0;54,3;0,0;0,0;0,0;0,0;0,0;38,6;0,0;0,0;46,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2255002;1;01/09/2017;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2255002;1;01/08/2017;1;20,6;80,1;13;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,2;8,3;12,0;2,3;13,7;20,6;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2255002;1;01/07/2017;1;16,1;33,6;28;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;0,0;0,0;0,0;10,5;0,0;0,0;0,0;0,0;16,1;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
